ID,Type,Inorganic.Material,Organic.Material,MAT,Targeting,NM.ID,Shape,Charge,PDI,NM.TEM.Size..nm.,Size,Zeta,Tumor_model,Cancer_type,Tumor.Cell.Line,Admin.Dose..mg.kg.,Admin_frequency,Frequency,Sex,Animal,String,Route,Route_ori,TSz_init,TSz_therapy,TSz_control,Time,Tumor.volume,untreated.volume,TGI,TGI.,TGI_cat,Ref..ID..Author..Year.,Year,New.Ref..No.,BW..g.,Drug.1,Dose.1,Dose_1_total,Drug.2,Dose.2,Dose_2_total,Codelivery,Techen,Dosing.Time,PT,PATC,KTRESrelease,KTRESn,KTRES50,KTRESmax,AUCTumor,DE24,DE168,DEmax
499,Inorganic,Gold,,Gold,Passive,AUNPs,Spherical,Negative,0.126,,29.2,-17.8,XO,Brain,U251-Luc,4 × 1011 AuNPs,Once,1,Female,mice,NRG,intratumor,intratumor,NA,NA,NA,21,NA,NA,0.603550296,60.3550296,Low,"Georgiou et al., 2023",2023,36516432,NA,NP,2.5,2.5,NA,NA,NA,NP,No,0,0.06554339,0.013228576,0.3635875,2.0985398,1.4139516,0.99214864,835.7386152,3.657496992,0.036403995,3.984862815
500,Inorganic,Gold,,Gold,Passive,LU-AuNPS,Spherical,Negative,0.162,,19.9,-40,XO,Brain,U251-Luc,4 × 1011 AuNPs,Once,1,Female,mice,NRG,intratumor,intratumor,NA,NA,NA,21,NA,NA,0.99408284,99.408284,High,"Georgiou et al., 2023",2023,36516432,NA,NP,2.5,2.5,NA,NA,NA,NP,No,0,0.060738664,0.013563481,0.34059358,2.276229,1.5610505,0.9396194,782.3290344,3.431274733,0.033085967,3.718564424
501,Hybrid,,,Hybrid,Passive,DTX@ZIF-8,Others,Positive,0.03,,95,26.7,AO,Glioma,c6,5,Multiple,5,Male,mice,ICR,iv,iv,NA,79.34782609,159.7826087,21,79.34782609,159.7826087,0.503401361,50.3401361,Low,"Wu et al., 2022",2022,36545220,22,DTX,5,25,NA,0,0,Single,No,"0,3,6,9,12",0.10564623,0.051038396,0.20154203,1.8174262,36.080185,0.75895214,3150.697996,2.735452435,1.514054859,5.035921986
502,Hybrid,,,Hybrid,Active,RVG15-PEG@DTX@ZIF-8,Others,Neutral,0.06,,127,4.8,AO,Glioma,c6,5,Multiple,5,Male,mice,ICR,iv,iv,NA,9.782608696,159.7826087,21,9.782608696,159.7826087,0.93877551,93.877551,High,"Wu et al., 2022",2022,36545220,22,DTX,5,25,NA,0,0,Single,No,"0,3,6,9,12",0.07015089,0.08939618,0.43212748,3.0777845,56.308346,0.6784532,1162.466052,1.102821492,0.400899899,2.498031044
503,Inorganic,Iron_Oxide,,Iron_Oxide,Passive,Pep@USPIONs,Spherical,Negative,0.35,,233,-14,AH,Breast,4T1,12.5,Once,1,Female,mice,BALB/c,iv,iv,25,660.5633803,835.915493,26,660.5633803,835.915493,0.209772536,20.9772536,Low,"Hasannia et al., 2023",2023,36549556,18.5,NP,12.5,12.5,NA,NA,NA,NP,No,0,0.09381683,0.06907037,0.43991417,2.7523623,6.807186,0.846812,796.6739351,3.890270813,0.040433395,3.957680054
504,Inorganic,Iron_Oxide,,Iron_Oxide,Passive,Pep@USPIONs-DOX,Spherical,Negative,0.13,,229,-19,AH,Breast,4T1,3,Once,1,Female,mice,BALB/c,iv,iv,25,392.2535211,835.915493,26,392.2535211,835.915493,0.530749789,53.0749789,Low,"Hasannia et al., 2023",2023,36549556,18.5,DOX,3,3,NA,0,0,Single,No,0,0.0918775,0.06961996,0.44770825,2.762694,6.9123797,0.8443036,769.5810097,3.765608283,0.039020776,3.836461153
505,Inorganic,Iron_Oxide,,Iron_Oxide,Active,Apt-Pep@USPIONs-DOX,Spherical,Negative,0.41,,265,-25,AH,Breast,4T1,3,Once,1,Female,mice,BALB/c,iv,iv,25,102.8169014,835.915493,26,102.8169014,835.915493,0.877000842,87.7000842,High,"Hasannia et al., 2023",2023,36549556,18.5,DOX,3,3,NA,0,0,Single,No,0,0.1915211,0.096411824,0.28085104,3.4706972,46.735847,0.7581447,1054.849958,3.077803952,0.104118579,3.933476336
506,Organic,,Polymeric,Polymeric,Passive,PLGA-PEG-Iso-Irt-st,Spherical,Neutral,0.224,,136.7,4.12,XH,Lung,NCI-H69 cells,20,Multiple,9,Female,mice,CD1 Nude,iv,iv,65,70.60666667,143.4941667,18,70.60666667,143.4941667,0.507947478,50.7947478,Low,"Arslan et al.,2023",2023,36592892,NA,irt,1.076,9.684,st,2.6,23.4,Combination,No,"0,2,4,7,9,11,14,16,18",0.057365138,0.013009969,0.57186365,0.9538628,3.591174,0.8178745,1375.146845,1.892923774,0.07898811,2.796438426
508,Organic,,Others,Others,Passive,RhB-SS-CPT,Spherical,Neutral,0.091,130,144,-1.79,AH,Breast,4T1,5,Multiple,7,Female,mice,Nude,iv,iv,100,476.3007345,2098.225695,20,476.3007345,2098.225695,0.772998331,77.2998331,High,"mu et al., 2023",2023,36593965,15,RhB,6.88,48.16,CPT,5,35,Combination,No,"0,3,6,9,12,15,18",0.003089211,0.00877929,0.30314636,1.148384,11.587798,0.80573446,69.7159601,0.125464134,0.026703534,0.145024374
512,Organic,,Polymeric,Polymeric,Passive,NP3-Ru,Spherical,Positive,0.078,,114.3,80,XH,Ovary,OV54 ,36,Multiple,3,Female,mice,Swiss nude,iv,iv,120,2082.088837,1840.412056,15,2082.088837,1840.412056,-0.131316669,-13.1316669,Low,"António,2022",2022,36687351,NA,Ru,7.2,21.6,NA,0,0,Single,No,"0,7,14",0.20228519,0.00652209,0.23002413,0.45402053,2.9146242,1.2868068,4995.786691,12.33955123,0.203112524,12.47367099
514,Inorganic,Others,,In_Others,Passive,CRB (BaTiO3 loaded CPT-t-R-PEG2000 nanoparticles),Spherical,Negative,,,256.6,-16.42,AH,Pancreas,Panc02,5,Multiple,3,Female,mice,C57BL/6,iv,iv,100,432.6736569,505.2101411,32,432.6736569,505.2101411,0.143576857,14.3576857,Low,"Wang, 2023",2023,36775922,20,CPT,5,15,NA,0,0,Single,No,"0,3,5",0.026577124,0.024559993,0.14421572,3.4863582,1.9068122,7.991954,8986.752858,18.13873532,2.225134005,18.13881211
517,Inorganic,Others,,In_Others,Passive,CRB (BaTiO3 loaded CPT-t-R-PEG2000 nanoparticles)+US,Spherical,Negative,,,256.6,-16.42,AH,Pancreas,Panc02,5,Multiple,3,Female,mice,C57BL/6,iv,iv,100,227.4594595,505.2101411,32,227.4594595,505.2101411,0.549772578,54.9772578,Low,"Wang, 2023",2023,36775922,20,CPT,5,15,NA,0,0,Single,Yes,"0,3,5",0.026577124,0.024559993,0.14421572,3.4863582,1.9068122,7.991954,8986.752858,18.13873532,2.225134005,18.13881211
518,Organic,,Polymeric,Polymeric,Passive,PLGA-doxorubicin nanoparticles,Spherical,Negative,0.112,,165.4,-10.1,XH,Breast,MCF-7,1,Multiple,4,Female,mice,Nude,iv,iv,100,74.04882244,217.1318264,24,74.04882244,217.1318264,0.658968362,65.8968362,High,"Khan,2021",2021,36824308,16,DOX,1,4,NA,0,0,Single,No,"0,3,6,9",0.6419949,0.039414704,0.38552004,0.4617815,0.05595738,1.1779532,13125.52067,27.86054358,9.258951032,29.10315176
519,Organic,,Liposome,Liposome,Passive,EDNS-DOX,Spherical,Negative,0.298,,146.5,-14.5,XO,Breast,MDA-MB-231,4,Multiple,3,Female,mice,BALB/c nude,iv,iv,100,379.781023,1161.346921,30,379.781023,1161.346921,0.672982279,67.2982279,High,"Choi,2023",2023,36839675,22.5,DOX,4,12,NA,0,0,Single,No,"0,3,6",0.10557728,0.037538126,0.68749154,1.262438,0.20580664,1.6645752,2533.614411,5.255484071,0.848548591,6.289431372
521,Organic,,Polymeric,Polymeric,Passive,SGPP,Spherical,Neutral,0.37,,101,-6.12,XH,Pancreas,PANC-1,15,Multiple,3,Female,mice,BALB/c,iv,iv,100,412.8474867,498.0055217,15,412.8474867,498.0055217,0.170998174,17.0998174,Low,"Pang,2023",2023,36841552,NA,NP,1.5,4.5,NA,NA,NA,NP,No,"0,6,9",0.052003503,0.00339768,0.03873849,0.45765302,7.593856,1.5336322,7404.3535,7.97708713,5.519915054,10.37102485
522,Organic,,Polymeric,Polymeric,Active,sGPP-CDAI18,Spherical,Neutral,0.4,,143,-5.39,XH,Pancreas,PANC-1,15：1.5,Multiple,3,Female,mice,BALB/c,iv,iv,100,70.27798934,498.0055217,15,70.27798934,498.0055217,0.858881104,85.8881104,High,"Pang,2023",2023,36841552,NA,CDAI18,1.5,4.5,NA,0,0,Single,No,"0,6,9",0.076729506,0.016825782,0.301078,2.0349178,2.8376138,0.87824607,1512.64116,4.393251351,0.788799436,4.548954536
523,Organic,,Polymeric,Polymeric,Passive,SAL-NP,Spherical,Negative,0.15,,92.5,-15.3,AH,Breast,EAC,1,Multiple,6,Female,mice,BALB/c,iv,iv,150,4867.853628,6301.019952,24,4867.853628,6301.019952,0.227449895,22.7449895,Low,"Anees,2023",2023,36842520,26,SAL,1,6,NA,0,0,Single,No,"0,3,7,10,14,17",1.1600589,0.029222209,0.29996228,1.6210442,0.39509493,1.0738502,54500.82582,44.03953588,3.729907904,44.15071768
524,Organic,,Polymeric,Polymeric,Passive,DOX-NP,Spherical,Neutral,0.14,,137.4,-9.1,AH,Breast,EAC,3,Multiple,6,Female,mice,BALB/c,iv,iv,150,1126.912409,6301.019952,24,1126.912409,6301.019952,0.821153969,82.1153969,High,"Anees,2023",2023,36842520,24,DOX,3,18,NA,0,0,Single,No,"0,3,7,10,14,17",0.21608107,0.040251262,0.30937478,0.67586434,10.2552595,0.85313326,7159.244171,8.070812834,0.26836774,8.552910286
525,Organic,,Polymeric,Polymeric,Passive,SAL-DOX(1:3) NP,Spherical,Negative,0.16,,88.21,-10.2,AH,Breast,EAC,1+3mg,Multiple,6,Female,mice,BALB/c,iv,iv,150,349.7360651,6301.019952,24,349.7360651,6301.019952,0.944495325,94.4495325,High,"Anees,2023",2023,36842520,24,SAL,1,6,DOX,3,18,Combination,No,"0,3,7,10,14,17",1.1630086,0.028188707,0.3082034,1.5507231,0.39520246,1.0908042,50083.51573,43.8119107,3.739947672,43.89969027
526,Organic,,Polymeric,Polymeric,Passive,SAL-NP,Spherical,Negative,0.15,,92.5,-15.3,AH,Breast,EAC,7.5,Multiple,3,Female,mice,BALB/c,iv,iv,150,2276.162791,7848.837209,27,2276.162791,7848.837209,0.71,71,High,"Anees,2023",2023,36842520,26,SAL,7.5,22.5,NA,0,0,Single,No,"0,7,14",1.1600589,0.029222209,0.29996228,1.6210442,0.39509493,1.0738502,34187.17602,44.03953588,1.433025267,44.15071768
527,Organic,,Liposome,Liposome,Passive,Lipo/DOX/ICG,Spherical,Neutral,0.29,,99.8,-7.3,XH,Breast,MDA-MB-231,2.5,Once,1,Female,mice,BALB/c nude,iv,iv,100,178.0821918,941.7808219,21,178.0821918,941.7808219,0.810909091,81.0909091,High,"Lu,2023",2023,36844433,18,DOX,2.5,2.5,ICG,NA,0,Combination,No,0,0.038108177,0.008165039,0.42923075,2.6265154,0.2338243,2.3779807,796.0076759,3.77427809,0.036935437,4.198036316
528,Organic,,Liposome,Liposome,Passive,PDA@Lipo/DOX/ICG,Spherical,Negative,0.18,,167.1,-25.4,XH,Breast,MDA-MB-231,2.5,Once,1,Female,mice,BALB/c nude,iv,iv,100,61.64383562,941.7808219,21,61.64383562,941.7808219,0.934545455,93.4545455,High,"Lu,2023",2023,36844433,18,DOX,2.5,2.5,ICG,NA,0,Combination,No,0,0.25254586,0.08964844,0.3985266,1.053916,0.07622549,1.5832858,3706.012021,16.3016024,0.207357802,18.33701094
529,Organic,,Liposome,Liposome,Passive,Lipo/DOX/ICG+NI,Spherical,Neutral,0.29,,99.8,-7.3,XH,Breast,MDA-MB-231,2.5,Once,1,Female,mice,BALB/c nude,iv,iv,100,87.41855197,941.7808219,21,87.41855197,941.7808219,0.907177392,90.7177392,High,"Lu,2023",2023,36844433,18,DOX,2.5,2.5,ICG,NA,0,Combination,Yes,0,0.038108177,0.008165039,0.42923075,2.6265154,0.2338243,2.3779807,796.0076759,3.77427809,0.036935437,4.198036316
530,Organic,,Liposome,Liposome,Passive,PDA@Lipo/DOX/ICG+NI,Spherical,Negative,0.18,,167.1,-25.4,XH,Breast,MDA-MB-231,2.5,Once,1,Female,mice,BALB/c nude,iv,iv,100,0,941.7808219,21,0,941.7808219,1,100,High,"Lu,2023",2023,36844433,18,DOX,2.5,2.5,ICG,NA,0,Combination,Yes,0,0.25254586,0.08964844,0.3985266,1.053916,0.07622549,1.5832858,3706.012021,16.3016024,0.207357802,18.33701094
531,Organic,,Polymeric,Polymeric,Passive,PX/BA-Cys-t,Spherical,Negative,0.26,,125.93,-21.7,AO,Breast,4T1,2,Multiple,5,Female,mice,BALB/c,iv,iv,150,126.29,968.61,21,126.29,968.61,0.869617287,86.9617287,High,"Gautam,2023",2023,36848489,18,PTX,2,10,BA,10,50,Combination,No,"0,4,8,12,16",0.7460589,0.092517085,0.31016046,0.19234091,0.015330069,1.3958157,21792.36544,34.62821173,2.168671622,36.37641625
532,Organic,,Polymeric,Polymeric,Active,PX/BA-Cys-t-HA,Spherical,Negative,0.21,,134.13,-25.37,AO,Breast,4T1,2,Multiple,5,Female,mice,BALB/c,iv,iv,150,86,968.61,21,86,968.61,0.911212975,91.1212975,High,"Gautam,2023",2023,36848489,18,PTX,2,10,BA,10,50,Combination,No,"0,4,8,12,16",0.7216505,0.05503127,0.62284315,2.4811344,0.45582122,1.6831325,16642.45544,29.35914584,1.375072395,32.03200275
533,Inorganic,Iron_Oxide,,Iron_Oxide,Active,Fe3O4-ßCD NPs,Spherical,Negative,,17,138,-20,AH,Breast,4T1,5,Once,1,Male,mice,BALB/c,iv,iv,100,133.8297845,1607.037893,27,133.8297845,1607.037893,0.916722695,91.6722695,High,"Hasani, 2023",2023,36862384,25,DOX,5,5,NA,0,0,Single,No,0,0.1831941,0.09525299,0.31183296,3.3192859,45.302937,0.7564304,1345.073947,2.996585814,0.091283129,3.769071003
534,Hybrid,,,Hybrid,Passive,CuS@PDA/PAA/dox (CPP/DOX),Spherical,Neutral,,,240,-6,XH,Liver,HPG2,5,Multiple,3,Male,mice,Nude,iv,iv,200,563.995064,1865.671116,20,563.995064,1865.671116,0.69769856,69.769856,High,"Yang,2023",2023,36871489,20,DOX,5,15,NA,0,0,Single,No,"0,2,4",0.032908667,0.007706039,2.0915008,1.8321155,2.1488628,0.73011994,265.817001,0.667811159,0.025354877,1.094233372
535,Hybrid,,,Hybrid,Passive,CuS@PDA/PAA/dox (CPP/DOX)+NI,Spherical,Neutral,,,240,-6,XH,Liver,HPG2,5,Multiple,3,Male,mice,Nude,iv,iv,200,264.3659748,1865.671116,20,264.3659748,1865.671116,0.858299798,85.8299798,High,"Yang,2023",2023,36871489,20,DOX,5,15,NA,0,0,Single,Yes,"0,2,4",0.032908667,0.007706039,2.0915008,1.8321155,2.1488628,0.73011994,265.817001,0.667811159,0.025354877,1.094233372
536,Hybrid,,,Hybrid,Active,CuS@PDA/PAA/dox/GPC3,Spherical,Neutral,,,240,-6,XH,Liver,HPG2,5,Multiple,3,Male,mice,Nude,iv,iv,200,348.5254692,1865.671116,20,348.5254692,1865.671116,0.813190296,81.3190296,High,"Yang,2023",2023,36871489,20,DOX,5,15,NA,0,0,Single,No,"0,2,4",0.034061607,0.02403326,0.60125136,0.5317092,6.0963807,0.68790793,373.359665,0.896994412,0.038279105,1.409209133
537,Hybrid,,,Hybrid,Active,CuS@PDA/PAA/dox/GPC3,Spherical,Neutral,,,240,-6,XH,Liver,HPG2,5,Multiple,3,Male,mice,Nude,iv,iv,200,301.6085791,1865.671116,20,301.6085791,1865.671116,0.838337756,83.8337756,High,"Yang,2023",2023,36871489,20,DOX,5,15,NA,0,0,Single,Yes,"0,2,4",0.034061607,0.02403326,0.60125136,0.5317092,6.0963807,0.68790793,373.359665,0.896994412,0.038279105,1.409209133
540,Organic,,Polymeric,Polymeric,Passive,HCCG,Spherical,Negative,<0.2,,138.5,-14.68,AH,Liver,H22,1,Multiple,8,Female,mice,BALB/c,iv,iv,150,1641.042205,2837.328931,14,1641.042205,2837.328931,0.421624265,42.1624265,Low,"Duan,2023",2023,36925236,25,GER,1,8,NA,0,0,Single,No,"0,2,4,6,8,10,12,14",0.19778702,0.007147599,0.22008055,0.86259025,1.6580122,0.9745813,11245.29432,12.30477131,4.883857128,14.55218314
541,Organic,,Polymeric,Polymeric,Passive,HSSG,Spherical,Negative,<0.2,,107.1,-15,AH,Liver,H22,1,Multiple,8,Female,mice,BALB/c,iv,iv,150,654.105656,2837.328931,14,654.105656,2837.328931,0.769464284,76.9464284,High,"Duan,2023",2023,36925236,25,GER,1,8,NA,0,0,Single,No,"0,2,4,6,8,10,12,14",0.19599721,0.007098822,0.22444138,0.7922222,1.6433535,0.96903765,10910.78698,11.92114344,4.690901507,14.39611265
545,Organic,,Polymeric,Polymeric,Passive,(ROS)-responsive galactosylated nanoparticles (DOX@NPs),Spherical,Negative,0.136,,113.1,-16.4,AO,Breast,4T1,4,Multiple,5,Female,mice,BALB/c,iv,iv,100,122.2397055,999.2031286,10,122.2397055,999.2031286,0.877662807,87.7662807,High,"Zhou,2023",2023,36987427,21,DOX,0.1716,0.858,NA,0,0,Single,No,"0,2,4,6,8",0.76027274,0.09197361,0.32197446,0.16415288,0.013882988,1.4600278,22883.1271,34.50412505,14.17757539,49.34149064
546,Organic,,Polymeric,Polymeric,Passive,(ROS)-responsive galactosylated nanoparticles (DOX@NPs),Spherical,Negative,0.136,,113.1,-16.4,AO,Breast,4T1,8,Multiple,5,Female,mice,BALB/c,iv,iv,100,276.0929377,999.2031286,10,276.0929377,999.2031286,0.723686876,72.3686876,High,"Zhou,2023",2023,36987427,21,DOX,0.3432,1.716,NA,0,0,Single,No,"0,2,4,6,8",0.76027274,0.09197361,0.32197446,0.16415288,0.013882988,1.4600278,22883.1271,34.50412505,14.17757539,49.34149064
547,Organic,,Polymeric,Polymeric,Passive,PLGA,Spherical,Negative,0.237179487,,137.9,-12.4,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,50,291.1498319,487.5711469,15,291.1498319,487.5711469,0.402856724,40.2856724,Low,"Ning,2023",2023,36989419,15,DOX,5,5,NA,0,0,Single,No,0,1.1969303,0.0287373,0.3138794,1.5842124,0.39579985,1.1157963,10563.03902,44.58039005,1.491309683,44.6759116
548,Organic,,Polymeric,Polymeric,Passive,MPLGA,Spherical,Negative,0.153846154,,141.8,-23.9,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,50,175.0413859,487.5711469,15,175.0413859,487.5711469,0.640993141,64.0993141,Low,"Ning,2023",2023,36989419,15,DOX,5,5,NA,0,0,Single,No,0,1.1860063,0.031405617,0.29287708,1.7168691,0.39840093,1.0752404,10701.95561,45.15145916,1.53588563,45.30261521
549,Organic,,Polymeric,Polymeric,Active,AMPLGA,Spherical,Negative,0.13034188,,155.4,-24.1,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,50,119.3511349,487.5711469,15,119.3511349,487.5711469,0.755212884,75.5212884,High,"Ning,2023",2023,36989419,15,DOX,5,5,NA,0,0,Single,No,0,1.7886442,0.020859033,0.48395428,2.9849482,3.6929586,1.2827692,12168.72438,46.31502078,2.594766721,46.5702921
550,Organic,,Polymeric,Polymeric,Active,HA-CD@DOX & Fc+ -C18@CUR,Spherical,Negative,,,299,-32.9,AH,Breast,4T1,5,Multiple,5,Female,mice,BALB/c,iv,iv,200,416.6666667,1141.666667,10,416.6666667,1141.666667,0.635036496,50.5569502,Low,"Zeng,2023",2023,36998602,NA,DOX,5,25,CUR,4.285714286,21.42857143,Combination,No,"0,2,4,6,8",1.7480006,0.020145794,0.47289914,3.771833,4.0585136,1.2108076,35257.00145,45.17591283,29.80482463,61.23234663
551,Organic,,Polymeric,Polymeric,Passive,PCBMA-ss-25,Spherical,Neutral,0.109,,136,-4,AH,Colon,CT26,5,Multiple,3,Male,mice,BALB/c,iv,iv,100,338.7203237,1378.794189,10,338.7203237,1378.794189,0.754335835,75.4335835,High,"Mai,2023",2023,37061953,22.5,DOX,5,15,NA,0,0,Single,No,"0,3,6",0.014841702,0.001630614,0.30118188,1.8158172,8.535933,0.72630227,258.3894993,0.653372107,0.147295683,0.656025065
552,Organic,,Polymeric,Polymeric,Passive,N-PCBMA,Spherical,Neutral,0.043,,138,-0.18,AH,Colon,CT26,5,Multiple,3,Male,mice,BALB/c,iv,iv,100,1153.296925,1378.794189,10,1153.296925,1378.794189,0.163546718,16.3546718,Low,"Mai,2023",2023,37061953,22.5,DOX,5,15,NA,0,0,Single,No,"0,3,6",0.015153986,0.001630614,0.3032311,1.8171005,8.548634,0.7264468,263.4103007,0.662137003,0.149789594,0.664811029
553,Organic,,Polymeric,Polymeric,Passive,POEGMA,Spherical,Neutral,0.053,,144,0.88,AH,Colon,CT26,5,Multiple,3,Male,mice,BALB/c,iv,iv,100,655.1484672,1378.794189,10,655.1484672,1378.794189,0.52483955,52.483955,Low,"Mai,2023",2023,37061953,22.5,DOX,5,15,NA,0,0,Single,No,"0,3,6",0.015233876,0.001630614,0.303629,1.8183542,8.556931,0.7265061,263.5591792,0.66587071,0.150509804,0.668687887
555,Hybrid,,,Hybrid,Passive,DOX@(MONs-Azo3) @PDA,Others,Negative,0.162,,137.7,-17.9,AH,Breast,4T1,5,Multiple,3,,mice,BALB/c,iv,iv,100,304.9180328,1062.295082,13,304.9180328,1062.295082,0.712962963,71.2962963,High,"Wang ,2023",2023,37187045,18,DOX,5,15,NA,0,0,Single,No,"0,3,6",0.2875223,0.08935422,0.5170409,4.1764855,2.4221978,0.7388972,3209.203837,9.689333549,1.753159613,10.98930118
556,Hybrid,,,Hybrid,Passive,DOX@(MONs-Azo3) @PDA+L,Others,Negative,0.162,,137.7,-17.9,AH,Breast,4T1,5,Multiple,3,,mice,BALB/c,iv,iv,100,30.1654051,1062.295082,13,30.1654051,1062.295082,0.971603554,97.1603554,High,"Wang ,2023",2023,37187045,18,DOX,5,15,NA,0,0,Single,Yes,"0,3,6",0.2875223,0.08935422,0.5170409,4.1764855,2.4221978,0.7388972,3209.203837,9.689333549,1.753159613,10.98930118
557,Organic,,Polymeric,Polymeric,Active,SAL-loaded MST@PBAS,Spherical,Neutral,0.5,100,90,-7.55,AH,Breast,4T1,1,Multiple,4,Female,mice,BALB/c,ip,ip,50,154.4765248,1253.762616,21,154.4765248,1253.762616,0.876789655,87.6789655,High,"Davatgaran,2023",2023,37268031,23.5,SAL,1,4,NA,0,0,Single,No,"0,3,6,9",0.4970518,0.03559756,0.40928453,7.837264,39.41567,0.7201901,8234.650183,7.097736761,4.357640339,15.12277777
558,Organic,,Others,Others,Passive,TOA,Others,Negative,,,136,-29.83333333,AH,Breast,4T1,3,Multiple,2,Female,mice,BALB/c,iv,iv,100,1077.844162,1148.53139,14,1077.844162,1148.53139,0.061545752,6.1545752,Low,"Li,2023",2023,37301952,18,NP,0.5,1,NA,NA,NA,NP,No,"0,6",0.14076644,0.102771685,0.113958895,4.218381,28.880169,2.5412252,6522.658711,5.876623683,12.04349619,19.48213679
559,Organic,,Others,Others,Passive,TOAD,Others,Neutral,,,106,9.5,AH,Breast,4T1,3,Multiple,2,Female,mice,BALB/c,iv,iv,100,505.4646689,1148.53139,14,505.4646689,1148.53139,0.559903479,55.9903479,Low,"Li,2023",2023,37301952,18,DOX,3,6,NA,0,0,Single,No,"0,6",0.009780236,0.037955914,0.106630474,2.0072675,24.646288,0.7637929,188.7176827,0.417600464,0.289585348,0.589089492
560,Organic,,Others,Others,Active,TOADI,Others,Negative,,,72,-10.5,AH,Breast,4T1,3,Multiple,2,Female,mice,BALB/c,iv,iv,100,547.2301292,1148.53139,14,547.2301292,1148.53139,0.523539248,52.3539248,Low,"Li,2023",2023,37301952,18,DOX,3,6,NA,0,0,Single,No,"0,6",0.2585599,0.06282618,0.2939445,3.6815724,5.0970707,1.2145252,4475.265931,16.74431695,3.990439876,17.06187695
561,Organic,,Others,Others,Active,TOADI+L,Others,Negative,,,72,-10.5,AH,Breast,4T1,3,Multiple,2,Female,mice,BALB/c,iv,iv,100,67.48161193,1148.53139,14,67.48161193,1148.53139,0.941245305,94.1245305,High,"Li,2023",2023,37301952,18,DOX,3,6,NA,0,0,Single,Yes,"0,6",0.2585599,0.06282618,0.2939445,3.6815724,5.0970707,1.2145252,4475.265931,16.74431695,3.990439876,17.06187695
562,Inorganic,Silica,,Silica,Active,N9@M-CA∼8P,Spherical,Neutral,,,430,7.5,XH,Colon,LS174T,50,Multiple,8,,mice,BALB/c nude,iv,iv,200,602.2566823,2047.253089,15,602.2566823,2047.253089,0.705822067,70.5822067,High,"Wu,2023",2023,37312263,23.5,N9,4.07,32.56,NA,0,0,Single,No,"0,2,4,6,8,10,12,14",0.0851452,0.02209668,0.98867583,1.6178025,10.570105,0.68039167,1597.905381,1.915226946,0.328648286,3.196059634
563,Inorganic,Silica,,Silica,Active,M-CA∼8P,Spherical,Neutral,,60,201,10,XH,Colon,LS174T,50,Multiple,8,,mice,BALB/c nude,iv,iv,200,1946.978439,2047.253089,15,1946.978439,2047.253089,0.048980095,4.8980095,Low,"Wu,2023",2023,37312263,23.5,NP,50,400,NA,NA,NA,NP,No,"0,2,4,6,8,10,12,14",0.08273792,0.023467842,0.9294157,1.5842268,9.108207,0.6806406,1601.553384,1.933271679,0.328604595,3.169551243
572,Organic,,Polymeric,Polymeric,Passive,DLN,Spherical,Negative,,,178,-30.7,AH,Breast,MC4-L2,2,Multiple,3,Female,mice,BALB/c,iv,iv,120,89.41176471,149.8039216,10,89.41176471,149.8039216,0.403141361,40.3141361,Low,"Miraghaie,2024",2024,37399543,NA,PTX,2,6,NA,0,0,Single,No,"0,4,8",1.1543703,0.03232372,0.28458336,1.969946,0.40482175,1.0406389,21506.71948,44.55018193,5.30016522,44.75624794
573,Organic,,Polymeric,Polymeric,Passive,DLNs+E,Spherical,Negative,,,178,-30.7,AH,Breast,MC4-L2,2,Multiple,3,Female,mice,BALB/c,iv,iv,120,0.784313725,149.8039216,10,0.784313725,149.8039216,0.994764398,99.4764398,High,"Miraghaie,2024",2024,37399543,NA,PTX,2,6,NA,0,0,Single,Yes,"0,4,8",1.1543703,0.03232372,0.28458336,1.969946,0.40482175,1.0406389,21506.71948,44.55018193,5.30016522,44.75624794
574,Organic,,Other,Others,Passive,TPP-TPGS1000-PTX-NE,Spherical,Positive,0.25,,118.33,45.93,AO,Breast,4T1,10,Multiple,5,Female,mice,BALB/c,iv,iv,100,93.61702128,981.1550152,19,93.61702128,981.1550152,0.904584882,90.4584882,High,"Yadav,2023",2023,37422142,19,PTX,10,50,NA,0,0,Single,No,"0,3,7,11,15",0.007443583,0.02177202,0.13857372,0.6851701,35.208714,1.8438573,471.6318886,0.649036328,0.028718357,0.812720338
575,Organic,,Other,Others,Passive,TPP-TPGS1000-BCLN-NE,Spherical,Positive,0.25,,126,41.4,AO,Breast,4T1,16.6,Multiple,5,Female,mice,BALB/c,iv,iv,100,473.556231,981.1550152,19,473.556231,981.1550152,0.517348203,51.7348203,Low,"Yadav,2023",2023,37422142,19,BCLN,16.6,83,NA,0,0,Single,No,"0,3,7,11,15",0.007233444,0.022712149,0.1344598,0.69586784,34.585865,1.9044951,487.0399087,0.661708151,0.029768926,0.830384743
